,Himmelblau_solution_0,Himmelblau_solution_1,Himmelblau_solution_2,Himmelblau_solution_3,Himmelblau_solution_4,Himmelblau_solution_5,Himmelblau_solution_6,Himmelblau_solution_7,Himmelblau_solution_8,Himmelblau_solution_9,Himmelblau_solution_10,Himmelblau_solution_11,Himmelblau_solution_12,Himmelblau_solution_13,Himmelblau_solution_14,Himmelblau_solution_15,Himmelblau_solution_16,Himmelblau_solution_17,Himmelblau_solution_18,Himmelblau_solution_19,Himmelblau_solution_20,Himmelblau_solution_21,Himmelblau_solution_22,Himmelblau_solution_23,Himmelblau_solution_24,Himmelblau_solution_25,Himmelblau_solution_26,Himmelblau_solution_27,Himmelblau_solution_28,Himmelblau_solution_29
129,-30640.512989880117,-30597.86046546667,-30041.99598845543,-30335.904034365332,-30177.646063276923,-30316.56689077904,-30574.005379145383,-30471.052770397233,-30569.16063293819,-30631.303528200668,-30598.76071392906,-30475.441505649313,-30425.361358864546,-30618.845672206786,-30302.629301207482,-30230.203222254302,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30308.48844288806,-30501.241562187275,-30410.120548445986,-30528.948767629827,-30309.922670098007,-30220.714418844163,-30547.73683938368,-30579.73840398974,-30623.82517085717,-30140.55741572258,-30407.073880240278
130,-30640.512989880117,-30597.86046546667,-30058.143511441012,-30335.904034365332,-30177.646063276923,-30316.56689077904,-30574.005379145383,-30471.052770397233,-30569.16063293819,-30635.50658361941,-30598.76071392906,-30475.441505649313,-30425.361358864546,-30618.845672206786,-30329.2078103429,-30230.203222254302,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30308.48844288806,-30501.241562187275,-30410.120548445986,-30528.948767629827,-30309.922670098007,-30220.714418844163,-30547.73683938368,-30579.73840398974,-30623.82517085717,-30140.55741572258,-30407.073880240278
131,-30640.512989880117,-30597.86046546667,-30058.143511441012,-30425.605951452475,-30190.246713242595,-30316.56689077904,-30574.005379145383,-30471.052770397233,-30571.010289225196,-30635.50658361941,-30598.76071392906,-30475.441505649313,-30425.361358864546,-30618.845672206786,-30329.2078103429,-30230.203222254302,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30308.48844288806,-30501.241562187275,-30410.120548445986,-30528.948767629827,-30313.9632353675,-30220.714418844163,-30547.73683938368,-30579.73840398974,-30623.82517085717,-30140.55741572258,-30407.073880240278
132,-30640.512989880117,-30597.86046546667,-30100.014620757956,-30436.4801269646,-30190.246713242595,-30316.56689077904,-30574.005379145383,-30471.052770397233,-30571.010289225196,-30635.50658361941,-30603.064404551696,-30475.441505649313,-30432.926663002596,-30618.845672206786,-30329.2078103429,-30230.203222254302,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30308.48844288806,-30501.241562187275,-30410.120548445986,-30528.948767629827,-30313.9632353675,-30220.714418844163,-30547.73683938368,-30579.73840398974,-30623.82517085717,-30140.55741572258,-30407.073880240278
133,-30640.512989880117,-30597.86046546667,-30100.014620757956,-30436.4801269646,-30190.246713242595,-30316.56689077904,-30574.005379145383,-30471.052770397233,-30571.010289225196,-30635.50658361941,-30603.064404551696,-30475.441505649313,-30432.926663002596,-30618.845672206786,-30329.2078103429,-30230.203222254302,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30308.48844288806,-30501.241562187275,-30410.120548445986,-30528.948767629827,-30313.9632353675,-30247.8319375313,-30547.73683938368,-30579.73840398974,-30623.82517085717,-30140.55741572258,-30407.073880240278
134,-30640.512989880117,-30597.86046546667,-30100.014620757956,-30436.4801269646,-30190.246713242595,-30316.56689077904,-30579.027237509108,-30471.052770397233,-30571.010289225196,-30635.50658361941,-30603.064404551696,-30475.441505649313,-30432.926663002596,-30618.845672206786,-30329.2078103429,-30230.203222254302,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30308.48844288806,-30501.241562187275,-30418.769533194754,-30528.948767629827,-30313.9632353675,-30247.8319375313,-30547.73683938368,-30579.73840398974,-30623.82517085717,-30140.55741572258,-30407.073880240278
135,-30640.512989880117,-30597.86046546667,-30100.014620757956,-30436.4801269646,-30190.246713242595,-30316.56689077904,-30579.027237509108,-30471.052770397233,-30571.010289225196,-30635.50658361941,-30603.064404551696,-30475.441505649313,-30441.684505948804,-30618.845672206786,-30329.2078103429,-30230.203222254302,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30308.48844288806,-30501.241562187275,-30430.515441758598,-30528.948767629827,-30313.9632353675,-30247.8319375313,-30547.73683938368,-30579.73840398974,-30623.82517085717,-30140.55741572258,-30407.073880240278
136,-30640.512989880117,-30604.50498993151,-30100.014620757956,-30444.3100157905,-30190.246713242595,-30316.56689077904,-30579.027237509108,-30471.052770397233,-30571.010289225196,-30635.50658361941,-30603.064404551696,-30475.441505649313,-30441.914258860335,-30618.845672206786,-30343.602095886352,-30230.203222254302,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30308.48844288806,-30501.241562187275,-30430.515441758598,-30528.948767629827,-30313.9632353675,-30247.8319375313,-30547.73683938368,-30579.73840398974,-30623.82517085717,-30140.55741572258,-30407.073880240278
137,-30640.512989880117,-30604.50498993151,-30100.014620757956,-30444.3100157905,-30190.246713242595,-30316.56689077904,-30579.027237509108,-30471.052770397233,-30571.010289225196,-30635.50658361941,-30603.064404551696,-30475.441505649313,-30441.914258860335,-30618.845672206786,-30346.137696060185,-30230.203222254302,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30308.48844288806,-30501.241562187275,-30430.515441758598,-30528.948767629827,-30313.9632353675,-30247.8319375313,-30547.73683938368,-30579.73840398974,-30623.82517085717,-30140.55741572258,-30407.073880240278
138,-30640.512989880117,-30604.50498993151,-30100.014620757956,-30444.3100157905,-30190.246713242595,-30316.56689077904,-30579.027237509108,-30471.052770397233,-30571.010289225196,-30635.50658361941,-30603.064404551696,-30475.441505649313,-30441.914258860335,-30618.845672206786,-30346.137696060185,-30230.203222254302,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30308.48844288806,-30501.241562187275,-30430.515441758598,-30528.948767629827,-30320.061188274445,-30247.8319375313,-30547.73683938368,-30579.73840398974,-30623.82517085717,-30140.55741572258,-30407.073880240278
139,-30640.512989880117,-30604.50498993151,-30100.014620757956,-30444.3100157905,-30190.246713242595,-30316.56689077904,-30582.870447891404,-30471.052770397233,-30571.010289225196,-30635.50658361941,-30603.064404551696,-30475.441505649313,-30441.914258860335,-30618.845672206786,-30346.137696060185,-30230.203222254302,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30308.48844288806,-30501.241562187275,-30433.20310860287,-30528.948767629827,-30320.061188274445,-30247.8319375313,-30547.73683938368,-30579.73840398974,-30623.82517085717,-30140.55741572258,-30407.073880240278
140,-30640.512989880117,-30604.50498993151,-30100.014620757956,-30444.3100157905,-30190.246713242595,-30316.56689077904,-30582.870447891404,-30471.052770397233,-30571.010289225196,-30635.50658361941,-30604.25270514629,-30475.441505649313,-30441.914258860335,-30618.845672206786,-30346.137696060185,-30230.203222254302,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30308.48844288806,-30501.241562187275,-30433.20310860287,-30528.948767629827,-30320.061188274445,-30247.8319375313,-30564.10523073103,-30579.73840398974,-30623.82517085717,-30145.776151837923,-30407.073880240278
141,-30640.512989880117,-30604.50498993151,-30100.014620757956,-30444.3100157905,-30190.246713242595,-30316.56689077904,-30582.870447891404,-30471.052770397233,-30571.010289225196,-30635.50658361941,-30607.1790971047,-30490.76325481021,-30441.914258860335,-30618.845672206786,-30346.137696060185,-30238.843079661492,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30308.48844288806,-30501.241562187275,-30433.20310860287,-30528.948767629827,-30320.061188274445,-30247.8319375313,-30564.10523073103,-30579.73840398974,-30623.82517085717,-30190.90036146377,-30407.073880240278
142,-30640.512989880117,-30604.50498993151,-30100.014620757956,-30444.3100157905,-30190.246713242595,-30330.532439347517,-30582.870447891404,-30471.052770397233,-30571.010289225196,-30635.50658361941,-30618.60876292041,-30490.76325481021,-30441.914258860335,-30618.845672206786,-30346.137696060185,-30238.843079661492,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30308.48844288806,-30501.241562187275,-30433.20310860287,-30528.948767629827,-30321.785901975276,-30247.8319375313,-30564.10523073103,-30579.73840398974,-30623.82517085717,-30190.90036146377,-30407.073880240278
143,-30640.512989880117,-30604.50498993151,-30100.014620757956,-30444.3100157905,-30190.246713242595,-30365.691605397293,-30582.870447891404,-30507.382224773217,-30571.010289225196,-30635.50658361941,-30618.60876292041,-30518.164596430885,-30441.914258860335,-30618.845672206786,-30346.137696060185,-30238.843079661492,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30308.48844288806,-30501.241562187275,-30433.20310860287,-30528.948767629827,-30350.81830833353,-30247.8319375313,-30568.42098525281,-30579.73840398974,-30623.82517085717,-30190.90036146377,-30407.073880240278
144,-30640.512989880117,-30604.50498993151,-30100.014620757956,-30444.3100157905,-30216.69764542531,-30365.691605397293,-30582.870447891404,-30507.382224773217,-30571.010289225196,-30635.50658361941,-30618.60876292041,-30518.164596430885,-30441.914258860335,-30618.845672206786,-30346.137696060185,-30238.843079661492,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30308.48844288806,-30501.241562187275,-30433.20310860287,-30528.948767629827,-30350.81830833353,-30247.8319375313,-30568.42098525281,-30579.73840398974,-30623.82517085717,-30190.90036146377,-30426.923287385474
145,-30640.512989880117,-30604.50498993151,-30120.666323844554,-30444.3100157905,-30216.69764542531,-30365.691605397293,-30582.870447891404,-30507.382224773217,-30571.010289225196,-30635.50658361941,-30618.60876292041,-30518.164596430885,-30441.914258860335,-30618.845672206786,-30346.137696060185,-30244.35547810078,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30308.48844288806,-30501.241562187275,-30433.20310860287,-30528.948767629827,-30350.81830833353,-30247.8319375313,-30568.42098525281,-30579.73840398974,-30635.658064485306,-30190.90036146377,-30426.923287385474
146,-30640.512989880117,-30614.69204129164,-30120.666323844554,-30444.3100157905,-30216.69764542531,-30365.691605397293,-30586.273887040723,-30507.382224773217,-30571.010289225196,-30635.50658361941,-30618.60876292041,-30518.164596430885,-30441.914258860335,-30618.845672206786,-30346.137696060185,-30277.036548114633,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30308.48844288806,-30501.241562187275,-30433.20310860287,-30528.948767629827,-30350.81830833353,-30252.840921566,-30568.42098525281,-30579.73840398974,-30635.658064485306,-30190.90036146377,-30426.923287385474
147,-30640.512989880117,-30614.69204129164,-30120.666323844554,-30444.3100157905,-30216.69764542531,-30365.691605397293,-30587.72911870396,-30507.382224773217,-30571.010289225196,-30635.50658361941,-30618.60876292041,-30518.164596430885,-30441.914258860335,-30618.845672206786,-30346.137696060185,-30277.036548114633,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30308.48844288806,-30501.241562187275,-30433.20310860287,-30528.948767629827,-30354.859157737625,-30252.840921566,-30568.42098525281,-30579.73840398974,-30635.658064485306,-30190.90036146377,-30426.923287385474
148,-30640.512989880117,-30614.69204129164,-30120.666323844554,-30444.3100157905,-30216.69764542531,-30365.691605397293,-30587.72911870396,-30507.382224773217,-30571.010289225196,-30635.50658361941,-30618.60876292041,-30518.164596430885,-30441.914258860335,-30618.845672206786,-30346.137696060185,-30277.036548114633,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30312.826606200026,-30501.241562187275,-30433.20310860287,-30528.948767629827,-30354.859157737625,-30255.497340885864,-30568.42098525281,-30579.73840398974,-30635.658064485306,-30190.90036146377,-30426.923287385474
149,-30640.512989880117,-30614.69204129164,-30120.666323844554,-30444.3100157905,-30216.69764542531,-30365.691605397293,-30587.72911870396,-30507.382224773217,-30571.010289225196,-30635.50658361941,-30618.60876292041,-30518.164596430885,-30441.914258860335,-30618.845672206786,-30346.137696060185,-30277.036548114633,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30312.826606200026,-30501.241562187275,-30433.20310860287,-30528.948767629827,-30354.859157737625,-30255.497340885864,-30568.42098525281,-30579.73840398974,-30635.658064485306,-30193.269454057234,-30426.923287385474
150,-30640.512989880117,-30614.69204129164,-30120.666323844554,-30444.3100157905,-30216.69764542531,-30365.691605397293,-30592.266747349735,-30507.382224773217,-30571.010289225196,-30635.50658361941,-30618.60876292041,-30518.164596430885,-30441.914258860335,-30618.845672206786,-30346.137696060185,-30277.036548114633,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30312.826606200026,-30501.241562187275,-30433.20310860287,-30528.948767629827,-30360.829741275833,-30255.497340885864,-30568.42098525281,-30579.73840398974,-30635.658064485306,-30198.767984540955,-30426.923287385474
151,-30640.512989880117,-30614.69204129164,-30120.666323844554,-30444.3100157905,-30216.69764542531,-30365.691605397293,-30606.679701488323,-30507.382224773217,-30571.010289225196,-30635.50658361941,-30618.60876292041,-30518.164596430885,-30441.914258860335,-30618.845672206786,-30347.6161114881,-30277.036548114633,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30312.826606200026,-30501.241562187275,-30433.20310860287,-30528.948767629827,-30360.829741275833,-30255.497340885864,-30568.42098525281,-30579.73840398974,-30635.658064485306,-30198.767984540955,-30426.923287385474
152,-30640.512989880117,-30614.69204129164,-30120.666323844554,-30444.3100157905,-30216.69764542531,-30365.691605397293,-30606.679701488323,-30507.382224773217,-30571.010289225196,-30635.50658361941,-30618.60876292041,-30531.617816834376,-30441.914258860335,-30618.845672206786,-30347.6161114881,-30277.036548114633,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30312.826606200026,-30501.241562187275,-30433.20310860287,-30528.948767629827,-30360.829741275833,-30255.497340885864,-30568.42098525281,-30579.73840398974,-30635.658064485306,-30198.767984540955,-30426.923287385474
153,-30640.512989880117,-30614.69204129164,-30120.666323844554,-30444.3100157905,-30216.69764542531,-30369.572276835013,-30606.679701488323,-30507.382224773217,-30571.010289225196,-30635.50658361941,-30618.60876292041,-30531.617816834376,-30441.914258860335,-30618.845672206786,-30347.6161114881,-30277.036548114633,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30312.826606200026,-30501.241562187275,-30433.20310860287,-30528.948767629827,-30360.829741275833,-30261.608004576665,-30568.42098525281,-30579.73840398974,-30635.658064485306,-30198.767984540955,-30426.923287385474
154,-30640.512989880117,-30614.69204129164,-30120.666323844554,-30444.3100157905,-30223.101015601882,-30377.83296930801,-30606.679701488323,-30507.382224773217,-30571.010289225196,-30635.50658361941,-30618.60876292041,-30531.617816834376,-30451.80634231378,-30618.845672206786,-30347.6161114881,-30277.036548114633,-30543.55823893552,-30566.730305660705,-30557.37999769287,-30312.826606200026,-30501.241562187275,-30438.905275315083,-30528.948767629827,-30360.829741275833,-30273.461325614524,-30568.42098525281,-30579.73840398974,-30635.658064485306,-30198.767984540955,-30426.923287385474
